suite,benchmark,defect,control,method,seed,level,performance,loss,initial_loss,frame_recovered,reframe_cost,reframed,fde,candidates
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,EIC-Greedy,32,L3,0.7227066948001178,2.2277807899080266,4.3890612425878235,0.0,1.0,1.0,0.07660251902967702,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,EIC-Beam,32,L3,0.9650376044686139,0.21035463854628433,4.3890612425878235,1.0,2.0,1.0,0.13184531590928336,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Oracle,32,L3,0.9650376044686139,0.21035463854628433,4.3890612425878235,1.0,2.0,1.0,0.13184531590928336,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Fixed-Frame,33,L3,0.6030952682263502,4.330654550396285,4.330654550396285,0.0,0.0,0.0,0.0,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,EIC-Greedy,33,L3,0.7464604277931496,2.235075255958289,4.330654550396285,0.0,1.0,1.0,0.0716825797833997,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,EIC-Beam,33,L3,0.9553246836833132,0.3077299906870014,4.330654550396285,1.0,2.0,1.0,0.11740980515232102,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Oracle,33,L3,0.9553246836833132,0.3077299906870014,4.330654550396285,1.0,2.0,1.0,0.11740980515232102,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Fixed-Frame,34,L3,0.6148856222976009,4.542390118502022,4.542390118502022,0.0,0.0,0.0,0.0,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,EIC-Greedy,34,L3,0.7645527626956654,2.2334445404902885,4.542390118502022,0.0,1.0,1.0,0.07483357019903225,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,EIC-Beam,34,L3,0.9651330823749551,0.2620085050590444,4.542390118502022,1.0,2.0,1.0,0.11674915335911806,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Oracle,34,L3,0.9651330823749551,0.2620085050590444,4.542390118502022,1.0,2.0,1.0,0.11674915335911806,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Fixed-Frame,35,L3,0.5540394443508757,5.285217807325944,5.285217807325944,0.0,0.0,0.0,0.0,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,EIC-Greedy,35,L3,0.7061973808974511,2.731723175499385,5.285217807325944,0.0,1.0,1.0,0.0760789682732877,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,EIC-Beam,35,L3,0.9606758032017033,0.2687757828209044,5.285217807325944,1.0,2.0,1.0,0.13554545295027587,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Oracle,35,L3,0.9606758032017033,0.2687757828209044,5.285217807325944,1.0,2.0,1.0,0.13554545295027587,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Fixed-Frame,36,L3,0.6071338516931208,4.472415775969621,4.472415775969621,0.0,0.0,0.0,0.0,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,EIC-Greedy,36,L3,0.7504711142859182,2.2980996489445458,4.472415775969621,0.0,1.0,1.0,0.07166863129639867,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,EIC-Beam,36,L3,0.9682827850700886,0.22639917738654708,4.472415775969621,1.0,2.0,1.0,0.12038297779232258,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Oracle,36,L3,0.9682827850700886,0.22639917738654708,4.472415775969621,1.0,2.0,1.0,0.12038297779232258,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Fixed-Frame,37,L3,0.5978630261164647,4.815859921560727,4.815859921560727,0.0,0.0,0.0,0.0,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,EIC-Greedy,37,L3,0.7449526637844051,2.4512841169626016,4.815859921560727,0.0,1.0,1.0,0.07354481883397018,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,EIC-Beam,37,L3,0.9634984001312082,0.2712454356302955,4.815859921560727,1.0,2.0,1.0,0.12187845800491452,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Oracle,37,L3,0.9634984001312082,0.2712454356302955,4.815859921560727,1.0,2.0,1.0,0.12187845800491452,37
multiedit,hidden_variable_pair,multi_edit_variable_addition,False,Fixed-Frame,38,L3,0.5654224014845421,4.541468521298339,4.541468521298339,0.0,0.0,0.0,0.0,37
