suite,benchmark,defect,control,method,seed,level,performance,loss,initial_loss,frame_recovered,reframe_cost,reframed,fde,candidates
core,hidden_variable,variable_addition,False,Random-Edit,30,core,0.6115219654316251,4.602694430624292,4.677373681649722,0.0,1.0,1.0,0.001915170892700102,11
core,hidden_variable,variable_addition,False,Random-Edit,31,core,0.5664846795338674,5.430364633643796,5.28397037487528,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,32,core,0.5661726025604445,4.165182318356793,4.160228918327438,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,33,core,0.6095425071855786,4.356078779953979,4.318266162192621,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,34,core,0.6149664411206797,4.770534878933105,4.770980107532367,0.0,1.0,1.0,1.1048933933721639e-05,11
core,hidden_variable,variable_addition,False,Random-Edit,35,core,0.9387942672183797,0.3510299601285594,4.314516863884549,1.0,1.0,1.0,0.19182395562875199,11
core,hidden_variable,variable_addition,False,Random-Edit,36,core,0.6334149321935154,3.537703226428098,3.4889068002147026,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,37,core,0.6035035825546758,4.796623510402334,4.815096742386096,0.0,1.0,1.0,0.00046008036958183895,11
core,hidden_variable,variable_addition,False,Random-Edit,38,core,0.9399403350668056,0.2668684204552652,3.1828932580842357,1.0,1.0,1.0,0.1862165679616793,11
core,hidden_variable,variable_addition,False,Random-Edit,39,core,0.6256805743613694,3.9439905016699357,3.9428085015184675,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,40,core,0.9605289409547054,0.27819500177500767,4.403743629725286,1.0,1.0,1.0,0.1773242428337916,11
core,hidden_variable,variable_addition,False,Random-Edit,41,core,0.6269825253239033,4.164851464741965,4.185950382362265,0.0,1.0,1.0,0.0005912829712766965,11
core,hidden_variable,variable_addition,False,Random-Edit,42,core,0.617903268528724,4.947131024358623,5.005321506311057,0.0,1.0,1.0,0.001382339889301032,11
core,hidden_variable,variable_addition,False,Random-Edit,43,core,0.6033187210224923,3.651287281057776,3.636196993911989,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,44,core,0.616239220652938,4.659598026364098,4.660867592500271,0.0,1.0,1.0,3.221375837131335e-05,11
core,hidden_variable,variable_addition,False,Random-Edit,45,core,0.6155616941800686,3.762432320226059,3.765754843616036,0.0,1.0,1.0,0.0001044528231413655,11
core,hidden_variable,variable_addition,False,Random-Edit,46,core,0.5531240360667602,4.896717482675091,4.819670431807866,0.0,1.0,1.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,47,core,0.6226043527625224,4.023076056548386,4.062491844833991,0.0,1.0,1.0,0.0011468012889375712,11
core,hidden_variable,variable_addition,False,Random-Edit,48,core,0.6341829775389394,3.793714768506436,3.793714768506436,0.0,0.0,0.0,0.0,11
core,hidden_variable,variable_addition,False,Random-Edit,49,core,0.9596499799542483,0.3104301474550438,4.1007067465914995,1.0,1.0,1.0,0.15836951697765506,11
core,hidden_variable,variable_addition,False,Flat-Search,0,core,0.9545626173664286,0.30926613842511586,4.729867457531382,1.0,1.0,1.0,0.1879278018297898,11
core,hidden_variable,variable_addition,False,Flat-Search,1,core,0.9451013431030514,0.34876240957675453,4.024806224181896,1.0,1.0,1.0,0.1732113885276409,11
core,hidden_variable,variable_addition,False,Flat-Search,2,core,0.9610195393410629,0.3679475466921678,6.184058754653594,1.0,1.0,1.0,0.1831941192477572,11
core,hidden_variable,variable_addition,False,Flat-Search,3,core,0.9515467853994741,0.3767111328599043,4.716087005339968,1.0,1.0,1.0,0.1704259434106471,11
core,hidden_variable,variable_addition,False,Flat-Search,4,core,0.9605027197921242,0.26092832308264663,3.4273969589314652,1.0,1.0,1.0,0.15560697355792857,11
core,hidden_variable,variable_addition,False,Flat-Search,5,core,0.9508687294464058,0.33363617308114174,3.799606477355909,1.0,1.0,1.0,0.16066031722315738,11
core,hidden_variable,variable_addition,False,Flat-Search,6,core,0.9604387335204659,0.277928948239476,3.407449316932031,1.0,1.0,1.0,0.14799467563794522,11
