suite,benchmark,defect,control,method,seed,level,performance,loss,initial_loss,frame_recovered,reframe_cost,reframed,fde,candidates
scaling,hidden_variable,variable_addition,False,Flat-Search,3,L2-k2,0.9642184894777822,0.3017054520887067,4.858779508014402,1.0,1.0,1.0,0.16914428132849896,3
scaling,hidden_variable,variable_addition,False,Flat-Search,4,L2-k2,0.953533658949134,0.299369561272606,4.04975676312358,1.0,1.0,1.0,0.17541858630588691,3
scaling,hidden_variable,variable_addition,False,Flat-Search,5,L2-k2,0.9449921806935988,0.28852160245192826,4.104066775414324,1.0,1.0,1.0,0.19897367339146665,3
scaling,hidden_variable,variable_addition,False,Flat-Search,6,L2-k2,0.9543866793773468,0.3007859590657908,4.826625544811535,1.0,1.0,1.0,0.19421598446302862,3
scaling,hidden_variable,variable_addition,False,Flat-Search,7,L2-k2,0.9638340115990814,0.2699580861339465,4.5240181197334834,1.0,1.0,1.0,0.17494624442443196,3
scaling,hidden_variable,variable_addition,False,Flat-Search,8,L2-k2,0.9620556445536739,0.2714680897088048,4.003370185382815,1.0,1.0,1.0,0.16490017437219873,3
scaling,hidden_variable,variable_addition,False,Flat-Search,9,L2-k2,0.9553126848353808,0.2807788341117192,3.7876292144728545,1.0,1.0,1.0,0.1710993501323248,3
scaling,hidden_variable,variable_addition,False,Flat-Search,10,L2-k2,0.9651935903497749,0.2722515281659424,4.579862894329986,1.0,1.0,1.0,0.1713872026267657,3
scaling,hidden_variable,variable_addition,False,Flat-Search,11,L2-k2,0.9633832041405995,0.24383260358953696,3.721260931920272,1.0,1.0,1.0,0.16524971428438018,3
scaling,hidden_variable,variable_addition,False,Flat-Search,12,L2-k2,0.9477570805864246,0.37299553487305814,4.597103687589242,1.0,1.0,1.0,0.17614914757346933,3
scaling,hidden_variable,variable_addition,False,Flat-Search,13,L2-k2,0.952014865450917,0.2919992883408957,3.8530889416672527,1.0,1.0,1.0,0.17572607334452178,3
scaling,hidden_variable,variable_addition,False,Flat-Search,14,L2-k2,0.9595855421627613,0.2751763353654746,4.15905176778095,1.0,1.0,1.0,0.174273045820995,3
scaling,hidden_variable,variable_addition,False,Flat-Search,15,L2-k2,0.9518745433677577,0.27665359539846357,3.2923568819397024,1.0,1.0,1.0,0.1637650962404928,3
scaling,hidden_variable,variable_addition,False,Flat-Search,16,L2-k2,0.9510065718980204,0.32921256419386186,4.278105731026858,1.0,1.0,1.0,0.1760065691187091,3
scaling,hidden_variable,variable_addition,False,Flat-Search,17,L2-k2,0.9580478002637621,0.2887202984607257,3.3502098653396857,1.0,1.0,1.0,0.1474842580584007,3
scaling,hidden_variable,variable_addition,False,Flat-Search,18,L2-k2,0.9616548332474456,0.2908590637213311,4.820924595579319,1.0,1.0,1.0,0.1797867496788269,3
scaling,hidden_variable,variable_addition,False,Flat-Search,19,L2-k2,0.9523690198397246,0.33597313723315886,5.055682152882108,1.0,1.0,1.0,0.19089274511407023,3
scaling,hidden_variable,variable_addition,False,Flat-Search,20,L2-k2,0.954792000540594,0.2848480527625534,3.905465941837102,1.0,1.0,1.0,0.17421529634632482,3
scaling,hidden_variable,variable_addition,False,Flat-Search,21,L2-k2,0.9567489357452232,0.2793434581227019,4.938604488929355,1.0,1.0,1.0,0.2004757584426377,3
scaling,hidden_variable,variable_addition,False,Flat-Search,22,L2-k2,0.9558323214662144,0.28808004044539387,4.175390629782365,1.0,1.0,1.0,0.17846849910754603,3
scaling,hidden_variable,variable_addition,False,Flat-Search,23,L2-k2,0.9489880551321597,0.31086873051789,4.152766564194727,1.0,1.0,1.0,0.1834711502743816,3
scaling,hidden_variable,variable_addition,False,Flat-Search,24,L2-k2,0.960957856080994,0.28540672255122784,4.484141980020044,1.0,1.0,1.0,0.17528989344274853,3
scaling,hidden_variable,variable_addition,False,Flat-Search,25,L2-k2,0.968892804724808,0.27033565779182195,4.9956791285382876,1.0,1.0,1.0,0.17063283822157854,3
scaling,hidden_variable,variable_addition,False,Flat-Search,26,L2-k2,0.9576823780953257,0.30079703796863483,4.8931282965780305,1.0,1.0,1.0,0.18794188761968367,3
scaling,hidden_variable,variable_addition,False,Flat-Search,27,L2-k2,0.9601191998218443,0.2881685558446231,3.8833394427580306,1.0,1.0,1.0,0.15949629977881868,3
scaling,hidden_variable,variable_addition,False,Flat-Search,28,L2-k2,0.9499122214034481,0.35943618139325284,4.005543154229076,1.0,1.0,1.0,0.1600169654097613,3
scaling,hidden_variable,variable_addition,False,Flat-Search,29,L2-k2,0.9674775585854839,0.23132597303457,4.140580588653087,1.0,1.0,1.0,0.17157020773906184,3
scaling,hidden_variable,variable_addition,False,Flat-Search,30,L2-k2,0.9570032723731079,0.2967798827634843,4.10339745620134,1.0,1.0,1.0,0.1700880227835423,3
scaling,hidden_variable,variable_addition,False,Flat-Search,31,L2-k2,0.95875590158318,0.3016597167130371,4.385326787334262,1.0,1.0,1.0,0.17175605794760368,3
scaling,hidden_variable,variable_addition,False,Flat-Search,32,L2-k2,0.9585375601711409,0.30684006074722786,4.841903066870484,1.0,1.0,1.0,0.1821050320523513,3
scaling,hidden_variable,variable_addition,False,Flat-Search,33,L2-k2,0.9481572292821973,0.2852061233879555,4.226475341947956,1.0,1.0,1.0,0.19787603261847136,3
scaling,hidden_variable,variable_addition,False,Flat-Search,34,L2-k2,0.9605678217696676,0.2812103729383187,3.809703066116074,1.0,1.0,1.0,0.158975634406895,3
scaling,hidden_variable,variable_addition,False,Flat-Search,35,L2-k2,0.9665393717368284,0.2343138326321694,4.530554713130812,1.0,1.0,1.0,0.18375598156857764,3
scaling,hidden_variable,variable_addition,False,Flat-Search,36,L2-k2,0.9639540693277108,0.2640952113449157,4.692184817562557,1.0,1.0,1.0,0.18156429902888638,3
scaling,hidden_variable,variable_addition,False,Flat-Search,37,L2-k2,0.9585352929240041,0.35805685877920973,5.106993685436248,1.0,1.0,1.0,0.17005268562917175,3
scaling,hidden_variable,variable_addition,False,Flat-Search,38,L2-k2,0.9498815731919864,0.32685107609721575,3.7221045249193576,1.0,1.0,1.0,0.16260686190383078,3
scaling,hidden_variable,variable_addition,False,Flat-Search,39,L2-k2,0.9605387574246153,0.26561388794145996,3.9507260790795335,1.0,1.0,1.0,0.16991420335959878,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,0,L2-k2,0.9487809082589647,0.32657520695640435,3.9123234296728358,1.0,1.0,1.0,0.17075688876797107,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,1,L2-k2,0.9326065187254771,0.42320536246149754,3.464931565210815,1.0,1.0,1.0,0.15216332659817416,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,2,L2-k2,0.9557542573030519,0.3551962004839457,4.799497055733859,1.0,1.0,1.0,0.17028637609411557,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,3,L2-k2,0.9642184894777822,0.3017054520887067,4.858779508014402,1.0,1.0,1.0,0.16914428132849896,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,4,L2-k2,0.953533658949134,0.299369561272606,4.04975676312358,1.0,1.0,1.0,0.17541858630588691,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,5,L2-k2,0.9449921806935988,0.28852160245192826,4.104066775414324,1.0,1.0,1.0,0.19897367339146665,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,6,L2-k2,0.9543866793773468,0.3007859590657908,4.826625544811535,1.0,1.0,1.0,0.19421598446302862,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,7,L2-k2,0.9638340115990814,0.2699580861339465,4.5240181197334834,1.0,1.0,1.0,0.17494624442443196,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,8,L2-k2,0.9620556445536739,0.2714680897088048,4.003370185382815,1.0,1.0,1.0,0.16490017437219873,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,9,L2-k2,0.9553126848353808,0.2807788341117192,3.7876292144728545,1.0,1.0,1.0,0.1710993501323248,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,10,L2-k2,0.9651935903497749,0.2722515281659424,4.579862894329986,1.0,1.0,1.0,0.1713872026267657,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,11,L2-k2,0.9633832041405995,0.24383260358953696,3.721260931920272,1.0,1.0,1.0,0.16524971428438018,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,12,L2-k2,0.9477570805864246,0.37299553487305814,4.597103687589242,1.0,1.0,1.0,0.17614914757346933,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,13,L2-k2,0.952014865450917,0.2919992883408957,3.8530889416672527,1.0,1.0,1.0,0.17572607334452178,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,14,L2-k2,0.9595855421627613,0.2751763353654746,4.15905176778095,1.0,1.0,1.0,0.174273045820995,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,15,L2-k2,0.9518745433677577,0.27665359539846357,3.2923568819397024,1.0,1.0,1.0,0.1637650962404928,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,16,L2-k2,0.9510065718980204,0.32921256419386186,4.278105731026858,1.0,1.0,1.0,0.1760065691187091,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,17,L2-k2,0.9580478002637621,0.2887202984607257,3.3502098653396857,1.0,1.0,1.0,0.1474842580584007,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,18,L2-k2,0.9616548332474456,0.2908590637213311,4.820924595579319,1.0,1.0,1.0,0.1797867496788269,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,19,L2-k2,0.9523690198397246,0.33597313723315886,5.055682152882108,1.0,1.0,1.0,0.19089274511407023,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,20,L2-k2,0.954792000540594,0.2848480527625534,3.905465941837102,1.0,1.0,1.0,0.17421529634632482,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,21,L2-k2,0.9567489357452232,0.2793434581227019,4.938604488929355,1.0,1.0,1.0,0.2004757584426377,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,22,L2-k2,0.9558323214662144,0.28808004044539387,4.175390629782365,1.0,1.0,1.0,0.17846849910754603,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,23,L2-k2,0.9489880551321597,0.31086873051789,4.152766564194727,1.0,1.0,1.0,0.1834711502743816,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,24,L2-k2,0.960957856080994,0.28540672255122784,4.484141980020044,1.0,1.0,1.0,0.17528989344274853,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,25,L2-k2,0.968892804724808,0.27033565779182195,4.9956791285382876,1.0,1.0,1.0,0.17063283822157854,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,26,L2-k2,0.9576823780953257,0.30079703796863483,4.8931282965780305,1.0,1.0,1.0,0.18794188761968367,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,27,L2-k2,0.9601191998218443,0.2881685558446231,3.8833394427580306,1.0,1.0,1.0,0.15949629977881868,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,28,L2-k2,0.9499122214034481,0.35943618139325284,4.005543154229076,1.0,1.0,1.0,0.1600169654097613,3
scaling,hidden_variable,variable_addition,False,MDL-Flat,29,L2-k2,0.9674775585854839,0.23132597303457,4.140580588653087,1.0,1.0,1.0,0.17157020773906184,3
